"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","instructions","47","532215","0.0-13.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":2705}]","2706","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","535502","0.0-13.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","3287","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","49","537059","0.0-13.0-2.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","584","536","296","1","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","50","540062","0.0-13.0-2.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","2976","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","close gt","3000","","","","",""
"","","","","","html-keyboard-response","51","541643","0.0-13.0-2.0-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","52","544645","0.0-13.0-2.0-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","1013","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","gt","3000","","","","",""
"","","","","","html-keyboard-response","53","546209","0.0-13.0-2.0-0.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","54","549212","0.0-13.0-2.0-1.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","1466","","","","","","","","","","","","","","j","yesOrNo_prac","","","","1","","","far gt","3000","","","","",""
"","","","","","html-keyboard-response","55","551651","0.0-13.0-3.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","2439","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","553759","0.0-13.0-4.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","334","350","3","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","57","554762","0.0-13.0-4.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","676","","","","","","","","","","","","","","j","yesOrNo_prac","","","","3","","","close gt","1000","","","","",""
"","","","","","html-keyboard-response","58","556342","0.0-13.0-4.0-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","59","557345","0.0-13.0-4.0-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","843","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","60","558909","0.0-13.0-4.0-0.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","61","559911","0.0-13.0-4.0-1.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","770","","","","","","","","","","","","","","f","yesOrNo_prac","","","","6","","","gt","1000","","","","",""
"","","","","","instructions","62","571104","0.0-13.0-5.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","[{""page_index"":0,""viewing_time"":11192}]","11192","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","575135","0.0-13.0-6.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","4030","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","576708","0.0-13.0-7.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","559","586","302","5","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","65","577711","0.0-13.0-7.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","805","","","","","","","","","","","","","","j","yesOrNo_prac","","","","5","","","gt","1000","","","","",""
"","","","","","html-keyboard-response","66","579292","0.0-13.0-7.0-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","67","580294","0.0-13.0-7.0-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","778","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","68","581858","0.0-13.0-7.0-0.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","69","582861","0.0-13.0-7.0-1.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","null","","","","","","","","","","","","","","null","yesOrNo_prac","","","","6","","","close gt","1000","","","","",""
"","","","","","html-keyboard-response","70","587057","0.0-13.0-8.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","4196","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>3 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","71","588626","0.0-13.0-9.0-0.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","559","586","302","5","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","72","591627","0.0-13.0-9.0-1.0","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","2323","","","","","","","","","","","","","","f","yesOrNo_prac","","","","5","","","far gt","3000","","","","",""
"","","","","","html-keyboard-response","73","593209","0.0-13.0-9.0-0.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","365","249","2","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","74","596211","0.0-13.0-9.0-1.1","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","1008","","","","","","","","","","","","","","f","yesOrNo_prac","","","","2","","","gt","3000","","","","",""
"","","","","","html-keyboard-response","75","597792","0.0-13.0-9.0-0.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","76","600794","0.0-13.0-9.0-1.2","6792fcd5751aea26106a7e13","6790928bebf0b969fc839b02","679826e1de93adbd5c34a650","passed","","672","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","close gt","3000","","","","",""
