"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","practiceTestResult","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","stimulus","response","task","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","trial_name","flipped","choice","timeLimit","question_order","comprehensionCheck","currentTrial","obstacle_choice_x","obstacle_choice_y"
"","","","","","html-keyboard-response","49","290155","0.0-13.0-2.0-0.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","416","464","296","1","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","50","293172","0.0-13.0-2.0-1.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","874","","","","","","","","","","","","","","j","yesOrNo_prac","","","","1","","","far gt","3000","","","","",""
"","","","","","html-keyboard-response","51","294725","0.0-13.0-2.0-0.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","584","536","296","1","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","52","297727","0.0-13.0-2.0-1.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","1227","","","","","","","","","","","","","","f","yesOrNo_prac","","","","1","","","close gt","3000","","","","",""
"","","","","","html-keyboard-response","53","299321","0.0-13.0-2.0-0.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","54","302327","0.0-13.0-2.0-1.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","975","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","gt","3000","","","","",""
"","","","","","html-keyboard-response","55","304347","0.0-13.0-3.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","2019","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice BLOCK 2</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","56","305925","0.0-13.0-4.0-0.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","660","610","263","4","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","57","306940","0.0-13.0-4.0-1.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","972","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","58","308492","0.0-13.0-4.0-0.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","59","309506","0.0-13.0-4.0-1.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","563","","","","","","","","","","","","","","j","yesOrNo_prac","","","","6","","","gt","1000","","","","",""
"","","","","","html-keyboard-response","60","311621","0.0-13.0-4.0-0.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","334","350","3","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","61","312625","0.0-13.0-4.0-1.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","705","","","","","","","","","","","","","","j","yesOrNo_prac","","","","3","","","close gt","1000","","","","",""
"","","","","","instructions","62","314383","0.0-13.0-5.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","[{""page_index"":0,""viewing_time"":1756}]","1757","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","63","315534","0.0-13.0-6.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","1150","","","","","","","","","","","","","<p><span style=""font-size:40px;"">Practice Test BLOCK 1</span></p><p><span style=""font-size:25px;"">You have <b style=""color: #FF644F;""><strong>1 second(s)</strong></b> to respond to the following trials.</span><br></p><p id=""blinking-text"" style=""font-weight; animation: blink 2s infinite;"">Press Space to continue</p><style>
                    @keyframes blink {
                        50% {
                            opacity: 0;
                        }
                    }
                </style>"," ","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","64","317107","0.0-13.0-7.0-0.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","340","390","263","4","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","65","318120","0.0-13.0-7.0-1.0","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","790","","","","","","","","","","","","","","j","yesOrNo_prac","","","","4","","","far gt","1000","","","","",""
"","","","","","html-keyboard-response","66","319673","0.0-13.0-7.0-0.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","441","500","317","6","fallScene","true","","","","","","",""
"","","","","","html-keyboard-response","67","320687","0.0-13.0-7.0-1.1","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","523","","","","","","","","","","","","","","j","yesOrNo_prac","","","","6","","","close gt","1000","","","","",""
"","","","","","html-keyboard-response","68","322257","0.0-13.0-7.0-0.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","","","","","","","","","","","","","","","","ballFalling_prac","559","586","302","5","fallScene","false","","","","","","",""
"","","","","","html-keyboard-response","69","323272","0.0-13.0-7.0-1.2","6643c5d1c53f7ffbef7b96e0","6790928bebf0b969fc839b02","67982629c12147cf2473e87e","passed","","524","","","","","","","","","","","","","","j","yesOrNo_prac","","","","5","","","gt","1000","","","","",""
