"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","url","response","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","runnerFPS","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","currentTrial","obstacle_idx","obstacle_initial_x","obstacle_initial_y"
"","","","","","html-keyboard-response","43","238922","0.0-9.0-0.13","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.003000000001045","604.4000000000001","650.0211431702996","404.58000000000004","11","14","","",""
"","","","","","html-keyboard-response","44","245230","0.0-9.0-1.13","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","419.9999995973697","360.99978884004423","6311.700000047684","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","44","245230","0.0-9.0-1.13","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","419.9999995973697","360.99978884004423","6311.700000047684","","","","","","","","","","14","5","625","250"
"","","","","","html-keyboard-response","45","248237","0.0-9.0-0.14","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.00779999999853","322.3","356.42114317029973","357.87","4","15","","",""
"","","","","","html-keyboard-response","46","252240","0.0-9.0-1.14","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","643.9910723145016","306.9954948438827","4002","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","46","252240","0.0-9.0-1.14","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","643.9910723145016","306.9954948438827","4002","","","","","","","","","","15","5","625","250"
"","","","","","html-keyboard-response","47","255250","0.0-9.0-0.15","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","true","60.001440000000294","500","479.92114317029973","330.87","6","16","","",""
"","","","","","html-keyboard-response","48","259278","0.0-9.0-1.15","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","","","","","","","498.99985813339237","314.9900010063574","4027","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","48","259278","0.0-9.0-1.15","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","","","","","","","","","","","","","","","","","reconstruct","","","","","","498.99985813339237","314.9900010063574","4027","","","","","","","","","","16","3","500","250"
"","","","","","html-keyboard-response","49","262284","0.0-9.0-0.16","64875be76d98311f043edb55","64d3ef96556dbe1f0e02b5aa","64db8142c61ffebf02ca0e86","","null","","","","","","","","","","","","","null","","","fallScene","","","","","","","","","","","","false","61.997838000000456","604.4000000000001","667.6211431702998","201.78","9","17","","",""
