"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","view_history","triangle_prac_final_x","triangle_prac_final_y","trial_name","stimulus","ball_X_prac_occ","ball_Y_prac_occ","obstacle_X_prac_occ","obstacle_Y_prac_occ","triangle_final_x","triangle_final_y","response_time","obstacle_X_prac_occ_init","obstacle_Y_prac_occ_init","question_order","flipped","ball_X","obstacle_groundTruth_x","obstacle_groundTruth_y","stimulus_idx","obstacle_idx","obstacle_initial_x","obstacle_initial_y","final_to_initial_distance","initial_to_groundTruth_distance","final_to_groundTruth_distance","finalInBetweenInitGround"
"","","","","","html-keyboard-response","88","344100","0.0-10.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","89","347388","0.0-10.0-1.0","","","","","","","","","","","","","","","","337.0000002462572","251.99992767825387","3288.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","89","347388","0.0-10.0-1.0","","","","","","","","","","reconstruct","","","","","","337.0000002462572","251.99992767825387","3288.300000190735","","","","","","","","","4","500","350","190.19204529839737","214.64812643942545","28.990535440081164","true"
"","","","","","html-keyboard-response","90","350392","0.0-10.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","91","353751","0.0-10.0-1.1","","","","","","","","","","","","","","","","308.00710683750214","273.0070351162548","3357.7000002861023","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","91","353751","0.0-10.0-1.1","","","","","","","","","","reconstruct","","","","","","308.00710683750214","273.0070351162548","3357.7000002861023","","","","","","","","","4","500","350","206.855475311861","205.05489569349075","99.17385503783107","false"
"","","","","","html-keyboard-response","92","356755","0.0-10.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","93","359530","0.0-10.0-1.2","","","","","","","","","","","","","","","","516","252.99000000000004","2776.699999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","93","359530","0.0-10.0-1.2","","","","","","","","","","reconstruct","","","","","","516","252.99000000000004","2776.699999809265","","","","","","","","","4","500","350","98.3205985539144","21.91626459570958","116.15328997656307","false"
"","","","","","html-keyboard-response","94","362535","0.0-10.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","95","367133","0.0-10.0-1.3","","","","","","","","","","","","","","","","324.00007018859696","226.009999753675","4597","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","95","367133","0.0-10.0-1.3","","","","","","","","","","reconstruct","","","","","","324.00007018859696","226.009999753675","4597","","","","","","","","","6","625","350","325.53721432050315","267.03201644646543","58.61854086058129","false"
"","","","","","html-keyboard-response","96","370141","0.0-10.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","97","373403","0.0-10.0-1.4","","","","","","","","","","","","","","","","496.990000000049","277.99999900996187","3261.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","97","373403","0.0-10.0-1.4","","","","","","","","","","reconstruct","","","","","","496.990000000049","277.99999900996187","3261.5","","","","","","","","","5","625","250","131.03648363927246","175.86155373637507","80.34769519435237","true"
"","","","","","html-keyboard-response","98","376416","0.0-10.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","99","379700","0.0-10.0-1.5","","","","","","","","","","","","","","","","652.0000999851926","301.99000049986444","3282.5999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","99","379700","0.0-10.0-1.5","","","","","","","","","","reconstruct","","","","","","652.0000999851926","301.99000049986444","3282.5999999046326","","","","","","","","","3","500","250","160.6455431920987","179.58514701534637","300.8147171531264","false"
"","","","","","html-keyboard-response","100","382706","0.0-10.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","101","386263","0.0-10.0-1.6","","","","","","","","","","","","","","","","500.9990143741733","287.9900486914564","3556.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","101","386263","0.0-10.0-1.6","","","","","","","","","","reconstruct","","","","","","500.9990143741733","287.9900486914564","3556.4000000953674","","","","","","","","","4","500","350","62.017998121575566","27.732965791411512","47.78040266375067","false"
"","","","","","html-keyboard-response","102","389276","0.0-10.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","356.42114317029973","357.87","4","","","","","","",""
"","","","","","html-keyboard-response","103","392646","0.0-10.0-1.7","","","","","","","","","","","","","","","","610.01","283","3369.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","103","392646","0.0-10.0-1.7","","","","","","","","","","reconstruct","","","","","","610.01","283","3369.5","","","","","","","","","1","375","250","237.31561284500435","109.45826063435551","264.4103349118453","false"
"","","","","","html-keyboard-response","104","395652","0.0-10.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","575.4211431702997","266.76","12","","","","","","",""
"","","","","","html-keyboard-response","105","398421","0.0-10.0-1.8","","","","","","","","","","","","","","","","364.01","299.99999998482144","2768.800000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","105","398421","0.0-10.0-1.8","","","","","","","","","","reconstruct","","","","","","364.01","299.99999998482144","2768.800000190735","","","","","","","","","3","500","250","144.89057974375748","77.26089850056657","214.00833875240446","false"
"","","","","","html-keyboard-response","106","401424","0.0-10.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","107","404422","0.0-10.0-1.9","","","","","","","","","","","","","","","","374","268.01","2996.800000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","107","404422","0.0-10.0-1.9","","","","","","","","","","reconstruct","","","","","","374","268.01","2996.800000190735","","","","","","","","","2","375","350","81.99609807789638","226.28975710733275","256.2640563130855","false"
"","","","","","html-keyboard-response","108","407428","0.0-10.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","109","410127","0.0-10.0-1.10","","","","","","","","","","","","","","","","618.0099995000354","269.99990000479","2698.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","109","410127","0.0-10.0-1.10","","","","","","","","","","reconstruct","","","","","","618.0099995000354","269.99990000479","2698.4000000953674","","","","","","","","","5","625","250","21.186224467589877","64.35627588000405","84.35176544053573","false"
"","","","","","html-keyboard-response","110","413137","0.0-10.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","111","415950","0.0-10.0-1.11","","","","","","","","","","","","","","","","481.0000006305821","227.99000000001988","2812","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","111","415950","0.0-10.0-1.11","","","","","","","","","","reconstruct","","","","","","481.0000006305821","227.99000000001988","2812","","","","","","","","","2","375","350","161.62438007206265","190.8057888129016","90.68901201915197","true"
"","","","","","html-keyboard-response","112","418963","0.0-10.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","113","422514","0.0-10.0-1.12","","","","","","","","","","","","","","","","360.99","244.99999999999997","3549.6000003814697","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","113","422514","0.0-10.0-1.12","","","","","","","","","","reconstruct","","","","","","360.99","244.99999999999997","3549.6000003814697","","","","","","","","","4","500","350","174.20901268304118","223.75436540482988","309.6621164461757","false"
"","","","","","html-keyboard-response","114","425526","0.0-10.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","115","430138","0.0-10.0-1.13","","","","","","","","","","","","","","","","291.0199838881137","239.99934144795589","4610.599999904633","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","115","430138","0.0-10.0-1.13","","","","","","","","","","reconstruct","","","","","","291.0199838881137","239.99934144795589","4610.599999904633","","","","","","","","","6","625","350","351.62877590433243","329.62816089541474","131.55766399959805","false"
"","","","","","html-keyboard-response","116","433141","0.0-10.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","117","436743","0.0-10.0-1.14","","","","","","","","","","","","","","","","292.9999798099654","199.0099999796181","3601.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","117","436743","0.0-10.0-1.14","","","","","","","","","","reconstruct","","","","","","292.9999798099654","199.0099999796181","3601.4000000953674","","","","","","","","","2","375","350","171.81962465714156","117.11790630185682","56.91181219457874","false"
"","","","","","html-keyboard-response","118","439748","0.0-10.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","119","442680","0.0-10.0-1.15","","","","","","","","","","","","","","","","664","207.99","2932","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","119","442680","0.0-10.0-1.15","","","","","","","","","","reconstruct","","","","","","664","207.99","2932","","","","","","","","","5","625","250","57.32224786241377","245.67478056867253","287.05730044745775","false"
"","","","","","html-keyboard-response","120","445695","0.0-10.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","121","451435","0.0-10.0-1.16","","","","","","","","","","","","","","","","481.99999999148434","199.9999869495761","5738.699999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","121","451435","0.0-10.0-1.16","","","","","","","","","","reconstruct","","","","","","481.99999999148434","199.9999869495761","5738.699999809265","","","","","","","","","6","625","350","207.24141458106973","115.70452394463331","171.47795257781135","false"
"","","","","","html-keyboard-response","122","454446","0.0-10.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","322.3","296.07114317029976","371.46","3","","","","","","",""
"","","","","","html-keyboard-response","123","457964","0.0-10.0-1.17","","","","","","","","","","","","","","","","687.0099999999871","229.00000050702403","3516.9000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","123","457964","0.0-10.0-1.17","","","","","","","","","","reconstruct","","","","","","687.0099999999871","229.00000050702403","3516.9000000953674","","","","","","","","","2","375","350","334.65092257050804","81.79422987254857","416.0865790131202","false"
"","","","","","html-button-response","124","465294","0.0-11.0","","","","7327","","0","","","","","<p><span style = ""font-size:40px;"">BREAK</span></p><p>You are almost done! Click 'Next' when you are ready for the next set.</p>","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","125","468299","0.0-12.0-0.0","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","126","473866","0.0-12.0-1.0","","","","","","","","","","","","","","","","378.0099995731261","275.0000923974897","5566.599999904633","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","126","473866","0.0-12.0-1.0","","","","","","","","","","reconstruct","","","","","","378.0099995731261","275.0000923974897","5566.599999904633","","","","","","","","","3","500","250","124.52535815660889","215.40965576808193","301.2988793462685","false"
"","","","","","html-keyboard-response","127","476873","0.0-12.0-0.1","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","128","481357","0.0-12.0-1.1","","","","","","","","","","","","","","","","361.0000074034584","307.00999999725946","4481.900000095367","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","128","481357","0.0-12.0-1.1","","","","","","","","","","reconstruct","","","","","","361.0000074034584","307.00999999725946","4481.900000095367","","","","","","","","","1","375","250","58.70383200772111","315.4863001632535","305.04609786143743","true"
"","","","","","html-keyboard-response","129","484362","0.0-12.0-0.2","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","650.0211431702996","404.58000000000004","11","","","","","","",""
"","","","","","html-keyboard-response","130","487173","0.0-12.0-1.2","","","","","","","","","","","","","","","","636.9900000005396","292.9999967151429","2810.9000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","130","487173","0.0-12.0-1.2","","","","","","","","","","reconstruct","","","","","","636.9900000005396","292.9999967151429","2810.9000000953674","","","","","","","","","4","500","350","148.37540387349094","159.6412221142257","112.33836310610687","true"
"","","","","","html-keyboard-response","131","490179","0.0-12.0-0.3","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","132","492505","0.0-12.0-1.3","","","","","","","","","","","","","","","","393.992480635829","260.0065923563666","2324.9000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","132","492505","0.0-12.0-1.3","","","","","","","","","","reconstruct","","","","","","393.992480635829","260.0065923563666","2324.9000000953674","","","","","","","","","2","375","350","91.97569102765968","328.0187522540336","279.7552162477722","true"
"","","","","","html-keyboard-response","133","495514","0.0-12.0-0.4","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","134","499375","0.0-12.0-1.4","","","","","","","","","","","","","","","","509.9929289803496","300.9929288840271","3860.2999997138977","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","134","499375","0.0-12.0-1.4","","","","","","","","","","reconstruct","","","","","","509.9929289803496","300.9929288840271","3860.2999997138977","","","","","","","","","5","625","250","125.80502843960714","78.57020719944529","47.243769634515644","false"
"","","","","","html-keyboard-response","135","502390","0.0-12.0-0.5","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","136","505247","0.0-12.0-1.5","","","","","","","","","","","","","","","","603.0000999949959","292.00999950003757","2856.199999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","136","505247","0.0-12.0-1.5","","","","","","","","","","reconstruct","","","","","","603.0000999949959","292.00999950003757","2856.199999809265","","","","","","","","","1","375","250","231.83805911825888","264.7773671817432","102.67309440277569","true"
"","","","","","html-keyboard-response","137","508252","0.0-12.0-0.6","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","138","512035","0.0-12.0-1.6","","","","","","","","","","","","","","","","335.00707142665493","267.00707070895055","3782.800000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","138","512036","0.0-12.0-1.6","","","","","","","","","","reconstruct","","","","","","335.00707142665493","267.00707070895055","3782.800000190735","","","","","","","","","2","375","350","92.12632983128013","104.84116268248488","49.411951869052245","true"
"","","","","","html-keyboard-response","139","515040","0.0-12.0-0.7","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","140","518289","0.0-12.0-1.7","","","","","","","","","","","","","","","","395.9992129150231","285.0099689767398","3248.5999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","140","518289","0.0-12.0-1.7","","","","","","","","","","reconstruct","","","","","","395.9992129150231","285.0099689767398","3248.5999999046326","","","","","","","","","4","500","350","122.63713893718744","106.60332255197638","228.77412278917214","false"
"","","","","","html-keyboard-response","141","521294","0.0-12.0-0.8","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","379.3711431702997","245.25","1","","","","","","",""
"","","","","","html-keyboard-response","142","524559","0.0-12.0-1.8","","","","","","","","","","","","","","","","335.99292894420313","275.99292892017314","3263.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","142","524559","0.0-12.0-1.8","","","","","","","","","","reconstruct","","","","","","335.99292894420313","275.99292892017314","3263.300000190735","","","","","","","","","3","500","250","166.0540626126033","120.7223409317444","53.16763252239041","false"
"","","","","","html-keyboard-response","143","527565","0.0-12.0-0.9","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","453.67114317029973","210.33","5","","","","","","",""
"","","","","","html-keyboard-response","144","530950","0.0-12.0-1.9","","","","","","","","","","","","","","","","510.0070710684397","252.99292893281594","3383.5999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","144","530950","0.0-12.0-1.9","","","","","","","","","","reconstruct","","","","","","510.0070710684397","252.99292893281594","3383.5999999046326","","","","","","","","","2","375","350","166.2446422460358","160.30239445411223","70.66726453790983","false"
"","","","","","html-keyboard-response","145","533955","0.0-12.0-0.10","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","500","553.4711431702997","282.51","7","","","","","","",""
"","","","","","html-keyboard-response","146","536420","0.0-12.0-1.10","","","","","","","","","","","","","","","","509.99000000000007","294.0000000277114","2464.5","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","146","536420","0.0-12.0-1.10","","","","","","","","","","reconstruct","","","","","","509.99000000000007","294.0000000277114","2464.5","","","","","","","","","1","375","250","141.9799285196278","181.4079630129659","44.97365797923159","true"
"","","","","","html-keyboard-response","147","539417","0.0-12.0-0.11","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","148","542738","0.0-12.0-1.11","","","","","","","","","","","","","","","","659.9929284970988","244.00707063269576","3320.3999996185303","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","148","542738","0.0-12.0-1.11","","","","","","","","","","reconstruct","","","","","","659.9929284970988","244.00707063269576","3320.3999996185303","","","","","","","","","1","375","250","285.05593222340406","296.56753333818097","42.910548275675936","true"
"","","","","","html-keyboard-response","149","545751","0.0-12.0-0.12","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","150","548547","0.0-12.0-1.12","","","","","","","","","","","","","","","","324.009999553361","230.00009451232978","2795.4000000953674","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","150","548547","0.0-12.0-1.12","","","","","","","","","","reconstruct","","","","","","324.009999553361","230.00009451232978","2795.4000000953674","","","","","","","","","3","500","250","177.1227723267783","191.96827389950553","28.7188914655435","true"
"","","","","","html-keyboard-response","151","551551","0.0-12.0-0.13","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","479.92114317029973","330.87","6","","","","","","",""
"","","","","","html-keyboard-response","152","554318","0.0-12.0-1.13","","","","","","","","","","","","","","","","507.99300225202853","333.992856364838","2765.5999999046326","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","152","554318","0.0-12.0-1.13","","","","","","","","","","reconstruct","","","","","","507.99300225202853","333.992856364838","2765.5999999046326","","","","","","","","","6","625","350","118.09685080200279","146.33465617895396","28.245026184796664","true"
"","","","","","html-keyboard-response","153","557333","0.0-12.0-0.14","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","604.4000000000001","667.6211431702998","201.78","9","","","","","","",""
"","","","","","html-keyboard-response","154","560005","0.0-12.0-1.14","","","","","","","","","","","","","","","","409.9900001174881","249.9999515257976","2671.7000002861023","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","154","560005","0.0-12.0-1.14","","","","","","","","","","reconstruct","","","","","","409.9900001174881","249.9999515257976","2671.7000002861023","","","","","","","","","3","500","250","90.00999988252498","174.4190816330545","262.10488281573197","false"
"","","","","","html-keyboard-response","155","563009","0.0-12.0-0.15","","","","null","","null","","","","fallScene","","","","","","","","","","","","true","500","510.8711431702997","369.03","8","","","","","","",""
"","","","","","html-keyboard-response","156","565743","0.0-12.0-1.15","","","","","","","","","","","","","","","","501.9995077501533","281.0099878771563","2734.199999809265","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","156","565744","0.0-12.0-1.15","","","","","","","","","","reconstruct","","","","","","501.9995077501533","281.0099878771563","2734.199999809265","","","","","","","","","1","375","250","130.73061736610376","180.6352912539631","88.46597339730992","true"
"","","","","","html-keyboard-response","157","568761","0.0-12.0-0.16","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","322.3","308.07114317029976","253.89","2","","","","","","",""
"","","","","","html-keyboard-response","158","571766","0.0-12.0-1.16","","","","","","","","","","","","","","","","329.9999982540588","238.9900000001524","3004.300000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","158","571766","0.0-12.0-1.16","","","","","","","","","","reconstruct","","","","","","329.9999982540588","238.9900000001524","3004.300000190735","","","","","","","","","5","625","250","295.2053880438193","316.9527289539887","26.511972489423783","true"
"","","","","","html-keyboard-response","159","574775","0.0-12.0-0.17","","","","null","","null","","","","fallScene","","","","","","","","","","","","false","604.4000000000001","596.8711431702998","394.5","10","","","","","","",""
"","","","","","html-keyboard-response","160","577248","0.0-12.0-1.17","","","","","","","","","","","","","","","","597.0099958436434","289.00028828780034","2471.800000190735","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","160","577248","0.0-12.0-1.17","","","","","","","","","","reconstruct","","","","","","597.0099958436434","289.00028828780034","2471.800000190735","","","","","","","","","5","625","250","48.00482079129549","147.21237239629613","105.49980308712492","true"
"","","","","","survey-text","161","604525","0.0-13.0","","","","27258","","{""Summary"":""Estimate triangle location based on change in falling ball's trajectory.""}","","","","","","","","","","","","","","","","","","","","","","","","","","",""
